workplace_size,importance_of_talent,need_to_prove_oneself_to_be_respected,contributions_valued_by_supervisor,contributions_valued_by_co-workers,working_harder_gets_oneself_ahead_at_workplace,majority_ethnicity_at_workplace,REGION,INCOME,STEM_PROFESSION,GENDER,ETHNICITY,ETHNICITY_GROUPED,RACE,RACE_GROUPED,respected_without_needing_to_prove_oneself
>= 1000,3.0,1.0,4.0,3.0,3.0,different than mine,South,">=100,000",no,male,Black,Non-White,Black,Non-White,1.0
>= 1000,4.0,2.0,4.0,3.0,3.0,different than mine,South,">=100,000",yes,male,White,White,White,White,2.0
>= 1000,4.0,3.0,3.0,4.0,3.0,different than mine,South,"50,000-74,999",yes,male,Black,Non-White,Black,Non-White,3.0
100-499,3.0,3.0,3.0,3.0,3.0,mixed ethnicity,West,"50,000-74,999",yes,male,White,White,White,White,3.0
>= 1000,3.0,3.0,4.0,4.0,3.0,same as mine,Midwest,"50,000-74,999",yes,female,White,White,White,White,3.0
100-499,3.0,2.0,3.0,3.0,3.0,different than mine,South,">=100,000",no,female,Asian,Non-White,Asian,Non-White,2.0
500-999,4.0,3.0,3.0,3.0,3.0,mixed ethnicity,Midwest,">=100,000",yes,male,White,White,White,White,3.0
100-499,4.0,1.0,4.0,4.0,3.0,mixed ethnicity,West,"50,000-74,999",yes,male,Hispanic,Non-White,White,White,1.0
500-999,4.0,3.0,2.0,4.0,3.0,mixed ethnicity,Midwest,">=100,000",yes,female,White,White,White,White,3.0
10-24,3.0,2.0,3.0,3.0,3.0,mixed ethnicity,Northeast,">=100,000",no,female,Hispanic,Non-White,White,White,2.0
10-24,4.0,3.0,3.0,4.0,3.0,same as mine,West,">=100,000",yes,female,White,White,White,White,3.0
>= 1000,3.0,2.0,3.0,2.0,3.0,mixed ethnicity,South,"75,000-99,999",yes,female,White,White,White,White,2.0
>= 1000,3.0,3.0,4.0,3.0,3.0,different than mine,South,">=100,000",no,male,Black,Non-White,Black,Non-White,3.0
>= 1000,4.0,2.0,4.0,4.0,3.0,mixed ethnicity,South,">=100,000",no,male,Hispanic,Non-White,White,White,2.0
100-499,2.0,2.0,3.0,3.0,2.0,mixed ethnicity,West,"75,000-99,999",yes,female,White,White,White,White,2.0
>= 1000,3.0,2.0,4.0,3.0,2.0,same as mine,Midwest,">=100,000",yes,female,White,White,White,White,2.0
100-499,2.0,1.0,4.0,3.0,2.0,mixed ethnicity,Northeast,"75,000-99,999",no,female,Hispanic,Non-White,Other,Non-White,1.0
25-49,3.0,2.0,2.0,2.0,1.0,different than mine,South,">=100,000",no,male,Hispanic,Non-White,White,White,2.0
100-499,4.0,1.0,3.0,4.0,3.0,mixed ethnicity,Northeast,">=100,000",yes,male,White,White,White,White,1.0
>= 1000,3.0,3.0,4.0,4.0,2.0,mixed ethnicity,Northeast,"<30,000",no,female,White,White,White,White,3.0
>= 1000,2.0,3.0,2.0,3.0,2.0,different than mine,South,"75,000-99,999",yes,male,Black,Non-White,Black,Non-White,3.0
25-49,3.0,3.0,3.0,4.0,1.0,different than mine,Midwest,"<30,000",no,male,White,White,White,White,3.0
>= 1000,3.0,3.0,4.0,3.0,3.0,mixed ethnicity,West,"50,000-74,999",yes,male,White,White,White,White,3.0
100-499,3.0,2.0,4.0,4.0,3.0,same as mine,Northeast,"50,000-74,999",yes,male,White,White,White,White,2.0
>= 1000,3.0,3.0,3.0,3.0,3.0,same as mine,Midwest,"75,000-99,999",yes,female,White,White,White,White,3.0
50-99,1.0,2.0,3.0,3.0,3.0,different than mine,West,"50,000-74,999",yes,female,Hispanic,Non-White,Asian,Non-White,2.0
100-499,2.0,2.0,3.0,4.0,3.0,different than mine,West,">=100,000",yes,male,White,White,White,White,2.0
10-24,3.0,2.0,2.0,4.0,3.0,mixed ethnicity,Northeast,">=100,000",yes,male,White,White,White,White,2.0
>= 1000,3.0,3.0,4.0,4.0,3.0,mixed ethnicity,Midwest,">=100,000",yes,male,White,White,White,White,3.0
500-999,4.0,2.0,4.0,3.0,3.0,mixed ethnicity,Midwest,"75,000-99,999",no,male,White,White,White,White,2.0
500-999,3.0,3.0,4.0,4.0,2.0,mixed ethnicity,West,">=100,000",yes,male,White,White,White,White,3.0
>= 1000,4.0,1.0,4.0,3.0,3.0,mixed ethnicity,West,">=100,000",no,male,White,White,White,White,1.0
25-49,4.0,3.0,3.0,3.0,3.0,same as mine,Northeast,">=100,000",yes,male,White,White,White,White,3.0
500-999,3.0,1.0,2.0,2.0,3.0,mixed ethnicity,Northeast,"<30,000",no,female,White,White,White,White,1.0
>= 1000,3.0,3.0,3.0,3.0,2.0,mixed ethnicity,South,"50,000-74,999",yes,female,White,White,White,White,3.0
100-499,3.0,4.0,2.0,4.0,3.0,mixed ethnicity,Midwest,"30,000-49,999",no,male,White,White,White,White,4.0
>= 1000,2.0,2.0,3.0,4.0,3.0,same as mine,Northeast,">=100,000",yes,male,White,White,White,White,2.0
>= 1000,4.0,3.0,4.0,2.0,2.0,mixed ethnicity,South,">=100,000",yes,male,White,White,White,White,3.0
>= 1000,3.0,3.0,3.0,3.0,2.0,mixed ethnicity,South,"75,000-99,999",yes,female,White,White,White,White,3.0
>= 1000,3.0,2.0,3.0,3.0,3.0,different than mine,West,">=100,000",yes,male,Black,Non-White,Black,Non-White,2.0
50-99,2.0,3.0,2.0,3.0,3.0,same as mine,South,"30,000-49,999",no,male,Hispanic,Non-White,White,White,3.0
100-499,3.0,2.0,3.0,3.0,3.0,same as mine,South,">=100,000",no,female,White,White,White,White,2.0
25-49,2.0,3.0,3.0,3.0,2.0,same as mine,West,">=100,000",yes,male,White,White,White,White,3.0
>= 1000,4.0,3.0,4.0,4.0,3.0,mixed ethnicity,West,"<30,000",no,male,White,White,White,White,3.0
10-24,2.0,2.0,4.0,4.0,2.0,mixed ethnicity,Northeast,"50,000-74,999",no,female,White,White,White,White,2.0
500-999,3.0,2.0,3.0,3.0,3.0,same as mine,Midwest,">=100,000",no,female,White,White,White,White,2.0
>= 1000,4.0,3.0,4.0,4.0,3.0,same as mine,Midwest,">=100,000",yes,female,White,White,White,White,3.0
>= 1000,3.0,3.0,3.0,3.0,2.0,different than mine,South,">=100,000",yes,male,Black,Non-White,Black,Non-White,3.0
>= 1000,4.0,4.0,4.0,4.0,2.0,mixed ethnicity,Northeast,"30,000-49,999",no,female,White,White,White,White,4.0
>= 1000,4.0,2.0,3.0,3.0,3.0,mixed ethnicity,South,"<30,000",no,male,White,White,White,White,2.0
50-99,4.0,1.0,2.0,3.0,2.0,mixed ethnicity,Midwest,"30,000-49,999",no,male,White,White,White,White,1.0
>= 1000,2.0,3.0,4.0,3.0,1.0,same as mine,South,"<30,000",yes,female,Hispanic,Non-White,White,White,3.0
500-999,3.0,1.0,4.0,4.0,3.0,mixed ethnicity,West,">=100,000",yes,male,White,White,White,White,1.0
10-24,2.0,1.0,3.0,2.0,3.0,mixed ethnicity,West,"75,000-99,999",no,female,White,White,White,White,1.0
>= 1000,3.0,3.0,4.0,3.0,3.0,same as mine,Northeast,"<30,000",yes,female,White,White,White,White,3.0
100-499,2.0,3.0,3.0,3.0,2.0,same as mine,West,"30,000-49,999",yes,female,White,White,White,White,3.0
500-999,4.0,2.0,3.0,2.0,2.0,same as mine,Northeast,"50,000-74,999",no,male,White,White,White,White,2.0
10-24,4.0,2.0,4.0,4.0,3.0,same as mine,Midwest,"50,000-74,999",no,male,White,White,White,White,2.0
100-499,3.0,3.0,3.0,4.0,2.0,mixed ethnicity,Northeast,">=100,000",yes,female,White,White,White,White,3.0
10-24,4.0,3.0,4.0,4.0,3.0,mixed ethnicity,Northeast,">=100,000",no,male,White,White,White,White,3.0
100-499,4.0,2.0,4.0,3.0,3.0,same as mine,Midwest,"75,000-99,999",yes,male,White,White,White,White,2.0
>= 1000,3.0,1.0,3.0,2.0,2.0,mixed ethnicity,South,"30,000-49,999",no,female,White,White,White,White,1.0
500-999,4.0,3.0,4.0,4.0,3.0,same as mine,West,"75,000-99,999",yes,male,White,White,White,White,3.0
50-99,4.0,2.0,3.0,3.0,3.0,mixed ethnicity,South,"30,000-49,999",no,male,Black,Non-White,Black,Non-White,2.0
100-499,3.0,2.0,4.0,4.0,3.0,same as mine,Midwest,"75,000-99,999",no,female,White,White,White,White,2.0
10-24,4.0,4.0,3.0,3.0,2.0,same as mine,South,"50,000-74,999",no,female,White,White,White,White,4.0
>= 1000,3.0,2.0,4.0,3.0,3.0,mixed ethnicity,Northeast,"75,000-99,999",yes,male,Hispanic,Non-White,White,White,2.0
100-499,4.0,1.0,4.0,4.0,3.0,different than mine,West,"30,000-49,999",no,male,White,White,White,White,1.0
100-499,3.0,2.0,2.0,1.0,3.0,same as mine,Northeast,"30,000-49,999",no,female,White,White,White,White,2.0
>= 1000,3.0,2.0,2.0,3.0,1.0,different than mine,South,"75,000-99,999",no,male,Black,Non-White,Black,Non-White,2.0
>= 1000,4.0,2.0,3.0,2.0,2.0,same as mine,West,"75,000-99,999",yes,female,White,White,White,White,2.0
>= 1000,3.0,2.0,3.0,3.0,3.0,mixed ethnicity,Midwest,"30,000-49,999",no,male,Black,Non-White,Black,Non-White,2.0
500-999,3.0,4.0,4.0,4.0,3.0,mixed ethnicity,South,"75,000-99,999",no,male,Black,Non-White,Black,Non-White,4.0
>= 1000,3.0,2.0,3.0,3.0,2.0,mixed ethnicity,Midwest,"50,000-74,999",yes,male,White,White,White,White,2.0
25-49,4.0,2.0,3.0,3.0,3.0,different than mine,Northeast,">=100,000",yes,male,Asian,Non-White,Asian,Non-White,2.0
500-999,3.0,3.0,2.0,2.0,2.0,mixed ethnicity,South,"50,000-74,999",yes,female,White,White,White,White,3.0
>= 1000,2.0,3.0,4.0,3.0,3.0,mixed ethnicity,Midwest,"50,000-74,999",yes,female,White,White,White,White,3.0
>= 1000,3.0,2.0,4.0,4.0,3.0,same as mine,Midwest,">=100,000",yes,male,White,White,White,White,2.0
>= 1000,4.0,3.0,3.0,3.0,3.0,different than mine,Northeast,">=100,000",yes,male,White,White,White,White,3.0
>= 1000,4.0,3.0,3.0,4.0,2.0,mixed ethnicity,Northeast,">=100,000",yes,male,White,White,White,White,3.0
50-99,4.0,4.0,4.0,3.0,3.0,mixed ethnicity,South,"<30,000",no,male,White,White,White,White,4.0
>= 1000,3.0,3.0,2.0,3.0,3.0,different than mine,West,"50,000-74,999",no,female,White,White,White,White,3.0
>= 1000,3.0,1.0,4.0,3.0,3.0,mixed ethnicity,South,"30,000-49,999",yes,male,White,White,White,White,1.0
>= 1000,2.0,2.0,3.0,3.0,3.0,mixed ethnicity,Midwest,">=100,000",no,female,White,White,White,White,2.0
10-24,4.0,2.0,4.0,3.0,3.0,mixed ethnicity,Northeast,">=100,000",no,female,Hispanic,Non-White,White,White,2.0
>= 1000,3.0,4.0,3.0,3.0,2.0,different than mine,West,"<30,000",no,male,White,White,White,White,4.0
50-99,3.0,1.0,3.0,4.0,3.0,same as mine,Northeast,">=100,000",no,male,White,White,White,White,1.0
>= 1000,4.0,1.0,3.0,2.0,3.0,mixed ethnicity,South,">=100,000",no,female,White,White,White,White,1.0
>= 1000,4.0,3.0,3.0,3.0,2.0,same as mine,South,">=100,000",no,female,White,White,White,White,3.0
100-499,3.0,1.0,2.0,3.0,2.0,same as mine,Midwest,"50,000-74,999",no,female,White,White,White,White,1.0
100-499,3.0,1.0,3.0,3.0,2.0,same as mine,West,">=100,000",yes,female,White,White,White,White,1.0
100-499,3.0,3.0,3.0,3.0,2.0,different than mine,South,"30,000-49,999",no,male,White,White,White,White,3.0
10-24,3.0,3.0,2.0,1.0,2.0,same as mine,Northeast,"30,000-49,999",no,female,White,White,White,White,3.0
100-499,4.0,4.0,4.0,4.0,3.0,mixed ethnicity,Midwest,"75,000-99,999",no,female,Black,Non-White,Black,Non-White,4.0
50-99,4.0,3.0,2.0,4.0,2.0,same as mine,West,"<30,000",no,female,Hispanic,Non-White,White,White,3.0
100-499,4.0,2.0,3.0,4.0,2.0,mixed ethnicity,Midwest,">=100,000",no,female,White,White,White,White,2.0
>= 1000,2.0,2.0,3.0,3.0,3.0,mixed ethnicity,South,"30,000-49,999",yes,female,White,White,White,White,2.0
500-999,3.0,2.0,2.0,2.0,2.0,same as mine,Northeast,">=100,000",no,female,Black,Non-White,Black,Non-White,2.0
>= 1000,4.0,2.0,4.0,4.0,3.0,mixed ethnicity,West,">=100,000",yes,male,Asian,Non-White,Asian,Non-White,2.0
100-499,3.0,3.0,1.0,4.0,2.0,same as mine,Midwest,">=100,000",yes,female,White,White,White,White,3.0
100-499,2.0,2.0,3.0,3.0,2.0,same as mine,Northeast,"50,000-74,999",no,female,White,White,White,White,2.0
100-499,3.0,1.0,2.0,3.0,3.0,different than mine,Northeast,"50,000-74,999",no,male,White,White,White,White,1.0
>= 1000,3.0,3.0,4.0,4.0,2.0,mixed ethnicity,South,">=100,000",no,female,White,White,White,White,3.0
500-999,3.0,2.0,4.0,4.0,3.0,mixed ethnicity,South,">=100,000",no,male,White,White,White,White,2.0
500-999,4.0,2.0,2.0,3.0,3.0,mixed ethnicity,Midwest,"30,000-49,999",no,male,White,White,White,White,2.0
500-999,4.0,2.0,3.0,3.0,3.0,same as mine,Midwest,">=100,000",no,male,White,White,White,White,2.0
>= 1000,2.0,2.0,2.0,3.0,2.0,mixed ethnicity,Midwest,">=100,000",no,female,White,White,White,White,2.0
500-999,3.0,2.0,3.0,3.0,2.0,mixed ethnicity,Midwest,"50,000-74,999",no,male,White,White,White,White,2.0
100-499,4.0,1.0,4.0,4.0,2.0,mixed ethnicity,Northeast,"<30,000",no,female,Hispanic,Non-White,White,White,1.0
50-99,3.0,3.0,3.0,3.0,2.0,mixed ethnicity,Northeast,"50,000-74,999",no,male,Hispanic,Non-White,Black,Non-White,3.0
>= 1000,4.0,1.0,4.0,3.0,3.0,mixed ethnicity,South,"75,000-99,999",no,male,White,White,White,White,1.0
10-24,3.0,2.0,3.0,3.0,3.0,mixed ethnicity,Northeast,"50,000-74,999",no,male,White,White,White,White,2.0
100-499,4.0,1.0,4.0,2.0,3.0,mixed ethnicity,South,"75,000-99,999",yes,male,Asian,Non-White,Asian,Non-White,1.0
>= 1000,4.0,1.0,4.0,4.0,3.0,same as mine,Midwest,"75,000-99,999",yes,female,White,White,White,White,1.0
>= 1000,3.0,1.0,2.0,4.0,3.0,mixed ethnicity,Northeast,"50,000-74,999",no,male,Black,Non-White,Black,Non-White,1.0
500-999,4.0,3.0,4.0,4.0,3.0,mixed ethnicity,South,"<30,000",no,male,White,White,White,White,3.0
10-24,3.0,1.0,4.0,3.0,1.0,mixed ethnicity,Northeast,">=100,000",yes,female,White,White,White,White,1.0
100-499,3.0,1.0,1.0,2.0,2.0,mixed ethnicity,Midwest,"30,000-49,999",no,female,White,White,White,White,1.0
>= 1000,3.0,2.0,2.0,2.0,2.0,different than mine,West,"75,000-99,999",no,male,Hispanic,Non-White,White,White,2.0
>= 1000,3.0,2.0,4.0,4.0,3.0,mixed ethnicity,Northeast,">=100,000",yes,male,White,White,White,White,2.0
>= 1000,2.0,4.0,4.0,4.0,2.0,mixed ethnicity,West,"75,000-99,999",yes,male,Asian,Non-White,Asian,Non-White,4.0
>= 1000,3.0,1.0,4.0,4.0,3.0,mixed ethnicity,South,"75,000-99,999",yes,female,Asian,Non-White,Asian,Non-White,1.0
>= 1000,4.0,3.0,4.0,3.0,3.0,mixed ethnicity,Northeast,"75,000-99,999",yes,female,White,White,White,White,3.0
10-24,3.0,4.0,4.0,3.0,3.0,same as mine,South,"30,000-49,999",no,female,White,White,White,White,4.0
>= 1000,4.0,2.0,4.0,3.0,2.0,same as mine,West,">=100,000",no,male,White,White,White,White,2.0
25-49,4.0,2.0,3.0,3.0,3.0,mixed ethnicity,Northeast,">=100,000",no,male,Asian,Non-White,Asian,Non-White,2.0
>= 1000,3.0,1.0,3.0,3.0,2.0,same as mine,Midwest,">=100,000",yes,female,White,White,White,White,1.0
>= 1000,4.0,1.0,1.0,2.0,3.0,same as mine,West,"50,000-74,999",yes,male,White,White,White,White,1.0
>= 1000,3.0,2.0,4.0,4.0,3.0,different than mine,Northeast,"75,000-99,999",yes,male,White,White,White,White,2.0
25-49,3.0,1.0,3.0,4.0,3.0,same as mine,South,">=100,000",yes,female,White,White,White,White,1.0
>= 1000,4.0,4.0,4.0,4.0,3.0,same as mine,Midwest,"50,000-74,999",no,female,White,White,White,White,4.0
>= 1000,4.0,1.0,3.0,2.0,3.0,different than mine,West,"75,000-99,999",yes,male,Hispanic,Non-White,White,White,1.0
>= 1000,4.0,3.0,4.0,4.0,3.0,different than mine,Midwest,">=100,000",yes,male,Asian,Non-White,Asian,Non-White,3.0
100-499,3.0,4.0,3.0,2.0,2.0,mixed ethnicity,Northeast,">=100,000",no,male,White,White,White,White,4.0
>= 1000,3.0,3.0,4.0,1.0,2.0,mixed ethnicity,Midwest,">=100,000",no,female,White,White,White,White,3.0
>= 1000,3.0,2.0,4.0,3.0,3.0,mixed ethnicity,West,"75,000-99,999",no,female,Hispanic,Non-White,White,White,2.0
100-499,3.0,2.0,3.0,3.0,3.0,mixed ethnicity,South,">=100,000",yes,male,White,White,White,White,2.0
>= 1000,4.0,4.0,4.0,4.0,3.0,mixed ethnicity,West,">=100,000",yes,male,White,White,White,White,4.0
>= 1000,4.0,3.0,4.0,4.0,3.0,mixed ethnicity,Midwest,">=100,000",no,female,White,White,White,White,3.0
>= 1000,3.0,2.0,4.0,3.0,3.0,same as mine,West,"50,000-74,999",yes,male,White,White,White,White,2.0
>= 1000,3.0,2.0,3.0,3.0,2.0,mixed ethnicity,South,">=100,000",yes,female,White,White,White,White,2.0
500-999,4.0,2.0,2.0,4.0,3.0,different than mine,Midwest,"50,000-74,999",no,female,Hispanic,Non-White,White,White,2.0
500-999,3.0,1.0,3.0,3.0,3.0,mixed ethnicity,Northeast,">=100,000",no,female,Asian,Non-White,Asian,Non-White,1.0
>= 1000,3.0,3.0,4.0,3.0,3.0,different than mine,South,">=100,000",yes,male,White,White,White,White,3.0
>= 1000,4.0,2.0,4.0,3.0,3.0,different than mine,Northeast,"75,000-99,999",yes,female,Black,Non-White,Black,Non-White,2.0
>= 1000,4.0,2.0,3.0,4.0,3.0,mixed ethnicity,South,"30,000-49,999",yes,female,Black,Non-White,Black,Non-White,2.0
100-499,4.0,1.0,3.0,4.0,3.0,same as mine,Northeast,">=100,000",yes,male,White,White,White,White,1.0
>= 1000,4.0,2.0,3.0,4.0,2.0,same as mine,Northeast,">=100,000",yes,female,White,White,White,White,2.0
>= 1000,3.0,2.0,4.0,3.0,3.0,same as mine,Midwest,"75,000-99,999",yes,female,White,White,White,White,2.0
10-24,4.0,3.0,4.0,3.0,2.0,same as mine,West,"50,000-74,999",yes,female,White,White,White,White,3.0
>= 1000,3.0,1.0,3.0,3.0,2.0,mixed ethnicity,Northeast,">=100,000",yes,male,White,White,White,White,1.0
10-24,3.0,3.0,4.0,2.0,3.0,mixed ethnicity,South,"75,000-99,999",yes,female,Hispanic,Non-White,White,White,3.0
>= 1000,2.0,3.0,2.0,3.0,2.0,mixed ethnicity,Northeast,"50,000-74,999",no,female,White,White,White,White,3.0
>= 1000,3.0,3.0,2.0,1.0,2.0,mixed ethnicity,South,">=100,000",no,female,Black,Non-White,Black,Non-White,3.0
100-499,2.0,2.0,4.0,4.0,3.0,mixed ethnicity,Northeast,"75,000-99,999",yes,male,Asian,Non-White,Asian,Non-White,2.0
10-24,3.0,2.0,3.0,3.0,3.0,mixed ethnicity,South,"75,000-99,999",no,male,White,White,White,White,2.0
50-99,3.0,3.0,4.0,3.0,3.0,same as mine,Midwest,">=100,000",yes,male,White,White,White,White,3.0
10-24,4.0,3.0,3.0,4.0,3.0,same as mine,West,"50,000-74,999",no,female,White,White,White,White,3.0
>= 1000,3.0,3.0,2.0,2.0,2.0,mixed ethnicity,South,">=100,000",yes,female,White,White,White,White,3.0
>= 1000,3.0,3.0,4.0,3.0,2.0,same as mine,Midwest,"50,000-74,999",yes,male,White,White,White,White,3.0
100-499,4.0,3.0,4.0,4.0,3.0,same as mine,West,">=100,000",no,female,White,White,White,White,3.0
>= 1000,3.0,2.0,3.0,3.0,3.0,mixed ethnicity,West,">=100,000",yes,male,Hispanic,Non-White,White,White,2.0
100-499,3.0,3.0,4.0,4.0,3.0,mixed ethnicity,West,"75,000-99,999",yes,male,Hispanic,Non-White,White,White,3.0
10-24,4.0,1.0,2.0,2.0,3.0,mixed ethnicity,Northeast,"50,000-74,999",no,female,Hispanic,Non-White,White,White,1.0
>= 1000,3.0,1.0,3.0,4.0,3.0,same as mine,South,"75,000-99,999",yes,female,White,White,White,White,1.0
>= 1000,3.0,3.0,4.0,4.0,2.0,mixed ethnicity,South,">=100,000",yes,female,White,White,White,White,3.0
50-99,2.0,2.0,2.0,2.0,3.0,mixed ethnicity,South,"50,000-74,999",no,male,White,White,White,White,2.0
>= 1000,3.0,2.0,4.0,4.0,2.0,mixed ethnicity,Midwest,"50,000-74,999",yes,male,White,White,White,White,2.0
>= 1000,3.0,1.0,3.0,4.0,2.0,mixed ethnicity,Midwest,"75,000-99,999",yes,female,White,White,White,White,1.0
100-499,4.0,3.0,4.0,4.0,3.0,mixed ethnicity,Midwest,">=100,000",yes,male,White,White,White,White,3.0
10-24,3.0,2.0,3.0,3.0,3.0,different than mine,West,">=100,000",no,female,Hispanic,Non-White,White,White,2.0
>= 1000,3.0,2.0,3.0,3.0,2.0,different than mine,South,">=100,000",yes,female,Black,Non-White,Black,Non-White,2.0
>= 1000,2.0,2.0,4.0,4.0,3.0,mixed ethnicity,West,">=100,000",yes,male,Asian,Non-White,Asian,Non-White,2.0
>= 1000,1.0,2.0,2.0,3.0,2.0,same as mine,Midwest,"75,000-99,999",yes,female,White,White,White,White,2.0
100-499,3.0,2.0,4.0,3.0,3.0,same as mine,South,"50,000-74,999",yes,female,White,White,White,White,2.0
>= 1000,3.0,2.0,4.0,4.0,3.0,same as mine,Midwest,"30,000-49,999",yes,female,White,White,White,White,2.0
500-999,4.0,2.0,3.0,3.0,2.0,mixed ethnicity,South,"50,000-74,999",yes,male,White,White,White,White,2.0
10-24,3.0,2.0,4.0,3.0,3.0,different than mine,Northeast,"50,000-74,999",no,male,Black,Non-White,Black,Non-White,2.0
500-999,3.0,3.0,3.0,3.0,2.0,mixed ethnicity,Midwest,"50,000-74,999",no,male,White,White,White,White,3.0
>= 1000,3.0,3.0,4.0,4.0,2.0,mixed ethnicity,Midwest,">=100,000",no,female,White,White,White,White,3.0
>= 1000,4.0,2.0,3.0,2.0,1.0,mixed ethnicity,South,">=100,000",yes,male,White,White,White,White,2.0
10-24,2.0,1.0,3.0,3.0,3.0,mixed ethnicity,South,"75,000-99,999",yes,female,White,White,White,White,1.0
>= 1000,3.0,2.0,2.0,3.0,3.0,mixed ethnicity,South,">=100,000",yes,female,White,White,White,White,2.0
10-24,4.0,1.0,4.0,4.0,3.0,mixed ethnicity,Midwest,"<30,000",yes,female,Asian,Non-White,Asian,Non-White,1.0
50-99,4.0,3.0,3.0,4.0,3.0,different than mine,Northeast,">=100,000",yes,female,Asian,Non-White,Asian,Non-White,3.0
>= 1000,3.0,3.0,3.0,3.0,3.0,mixed ethnicity,South,"50,000-74,999",no,female,White,White,White,White,3.0
500-999,4.0,3.0,4.0,4.0,3.0,mixed ethnicity,Northeast,">=100,000",yes,male,White,White,White,White,3.0
>= 1000,3.0,1.0,3.0,2.0,2.0,same as mine,South,"50,000-74,999",no,male,White,White,White,White,1.0
>= 1000,2.0,2.0,2.0,3.0,2.0,same as mine,Northeast,"75,000-99,999",no,female,White,White,White,White,2.0
>= 1000,3.0,2.0,3.0,3.0,3.0,mixed ethnicity,South,">=100,000",yes,female,White,White,White,White,2.0
25-49,3.0,4.0,4.0,3.0,2.0,same as mine,Northeast,"50,000-74,999",yes,female,White,White,White,White,4.0
>= 1000,3.0,4.0,4.0,4.0,3.0,mixed ethnicity,Midwest,"30,000-49,999",yes,female,Black,Non-White,Black,Non-White,4.0
>= 1000,3.0,2.0,4.0,4.0,2.0,same as mine,Midwest,"75,000-99,999",yes,male,White,White,White,White,2.0
>= 1000,4.0,2.0,3.0,3.0,3.0,same as mine,South,">=100,000",yes,male,White,White,White,White,2.0
>= 1000,4.0,2.0,4.0,4.0,3.0,mixed ethnicity,South,"50,000-74,999",yes,male,White,White,White,White,2.0
>= 1000,3.0,3.0,2.0,2.0,3.0,mixed ethnicity,South,"75,000-99,999",yes,female,White,White,White,White,3.0
100-499,1.0,4.0,3.0,3.0,3.0,mixed ethnicity,Midwest,">=100,000",no,male,Hispanic,Non-White,White,White,4.0
100-499,3.0,2.0,2.0,3.0,2.0,mixed ethnicity,West,"75,000-99,999",yes,male,Asian,Non-White,Asian,Non-White,2.0
25-49,4.0,4.0,3.0,4.0,3.0,mixed ethnicity,South,">=100,000",no,female,White,White,White,White,4.0
25-49,4.0,2.0,3.0,3.0,3.0,different than mine,Northeast,"30,000-49,999",no,male,Black,Non-White,Black,Non-White,2.0
50-99,3.0,3.0,3.0,3.0,3.0,same as mine,South,">=100,000",no,female,White,White,White,White,3.0
>= 1000,2.0,3.0,2.0,2.0,2.0,mixed ethnicity,South,"<30,000",no,male,White,White,White,White,3.0
>= 1000,4.0,2.0,3.0,3.0,3.0,mixed ethnicity,South,"75,000-99,999",yes,male,White,White,White,White,2.0
>= 1000,2.0,3.0,1.0,2.0,2.0,same as mine,South,"75,000-99,999",no,female,Black,Non-White,Black,Non-White,3.0
100-499,4.0,2.0,3.0,3.0,3.0,same as mine,Midwest,">=100,000",no,male,White,White,White,White,2.0
10-24,3.0,2.0,3.0,3.0,3.0,same as mine,Midwest,"50,000-74,999",no,male,White,White,White,White,2.0
>= 1000,3.0,2.0,4.0,3.0,3.0,mixed ethnicity,Northeast,">=100,000",yes,male,White,White,White,White,2.0
>= 1000,4.0,2.0,3.0,4.0,3.0,mixed ethnicity,South,">=100,000",no,male,White,White,White,White,2.0
100-499,4.0,2.0,4.0,3.0,3.0,same as mine,Northeast,"50,000-74,999",yes,male,White,White,White,White,2.0
50-99,4.0,3.0,4.0,2.0,3.0,mixed ethnicity,South,">=100,000",no,male,White,White,White,White,3.0
